Ref_Date,GEO,Geographical classification,STA,Vector,Coordinate,Value
2011,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Youth non-violent crime severity index,v88133476,70.11,0
2012,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Youth non-violent crime severity index,v88133476,70.11,..
2013,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Youth non-violent crime severity index,v88133476,70.11,..
2014,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Youth non-violent crime severity index,v88133476,70.11,..
2006,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in youth non-violent crime severity index,v88133477,70.12,0
2007,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in youth non-violent crime severity index,v88133477,70.12,0
2008,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in youth non-violent crime severity index,v88133477,70.12,0
2009,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in youth non-violent crime severity index,v88133477,70.12,0
2010,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in youth non-violent crime severity index,v88133477,70.12,0
2011,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in youth non-violent crime severity index,v88133477,70.12,0
2012,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in youth non-violent crime severity index,v88133477,70.12,..
2013,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in youth non-violent crime severity index,v88133477,70.12,..
2014,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in youth non-violent crime severity index,v88133477,70.12,..
1998,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
1999,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2000,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2001,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2002,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2003,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2004,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2005,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2006,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2007,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2008,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2009,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2010,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2011,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2012,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2013,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
2014,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Weighted clearance rate (number),v66461358,70.13,0
1998,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
1999,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2000,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2001,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2002,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2003,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2004,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2005,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2006,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2007,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2008,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2009,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2010,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2011,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2012,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2013,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
2014,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in weighted clearance rate,v66461359,70.14,0
1998,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
1999,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2000,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2001,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2002,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2003,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2004,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2005,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2006,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2007,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2008,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2009,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2010,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2011,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2012,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2013,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
2014,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Violent weighted clearance rate (number),v66461360,70.15,0
1998,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
1999,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2000,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2001,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2002,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2003,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2004,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2005,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2006,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2007,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2008,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2009,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2010,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2011,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2012,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2013,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
2014,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in violent weighted clearance rate,v66461361,70.16,0
1998,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
1999,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2000,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2001,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2002,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2003,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2004,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2005,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2006,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2007,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2008,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2009,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2010,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2011,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2012,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2013,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
2014,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Non-violent weighted clearance rate (number),v66461362,70.17,0
1998,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
1999,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2000,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2001,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2002,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2003,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2004,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2005,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2006,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2007,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2008,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2009,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2010,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2011,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2012,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2013,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
2014,"Sanikiluaq, Nunavut, Royal Canadian Mounted Police, rural",62003,Percent change in non-violent weighted clearance rate,v66461363,70.18,0
1998,"Hall Beach, Nunavut, Royal Canadian Mounted Police, rural",62004,Crime severity index,v66461364,71.1,0
1999,"Hall Beach, Nunavut, Royal Canadian Mounted Police, rural",62004,Crime severity index,v66461364,71.1,0
2000,"Hall Beach, Nunavut, Royal Canadian Mounted Police, rural",62004,Crime severity index,v66461364,71.1,0
2001,"Hall Beach, Nunavut, Royal Canadian Mounted Police, rural",62004,Crime severity index,v66461364,71.1,0
